method, meanDic, meanIoU, wFm, Sm, meanEm, mae, maxEm, maxDic, maxIoU, meanSen, maxSen, meanSpe, maxSpe
,0.3899,0.2890,0.4141,0.5637,0.5336,0.1707,0.5347,0.3899,0.2892,0.2924,1.0000,0.7928,0.7959,
