method, meanDic, meanIoU, wFm, Sm, meanEm, mae, maxEm, maxDic, maxIoU, meanSen, maxSen, meanSpe, maxSpe
,0.4944,0.4403,0.5188,0.7103,0.6311,0.0229,0.6326,0.4960,0.4419,0.4469,1.0000,0.7667,0.7697,
