method, meanDic, meanIoU, wFm, Sm, meanEm, mae, maxEm, maxDic, maxIoU, meanSen, maxSen, meanSpe, maxSpe
masks,0.8846,0.8251,0.8804,0.9430,0.9483,0.0063,0.9924,0.9329,0.8889,0.8518,1.0000,0.9948,1.0000,
