method, meanDic, meanIoU, wFm, Sm, meanEm, mae, maxEm, maxDic, maxIoU, meanSen, maxSen, meanSpe, maxSpe
result_lisa_13B,0.8275,0.7829,0.8593,0.8933,0.9013,0.0246,0.9039,0.8503,0.8057,0.8294,1.0000,0.9674,0.9712,
